case,n_mesh,n_shared_faces,worst_class,max_ratio,class_counts,msd,n_overlap_pairs,notes
Validation/USFS_Catchpole/FDS_Input_Files/EXSC46.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC47.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC48.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC49.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC4A.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC4B.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC4C.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC4D.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC4E.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC4F.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC5.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC50.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC51.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC52.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC53.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC54.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC55.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC56.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC57.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC58.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC59.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC5A.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC5B.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC5C.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC5E.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC6.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC60.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC61.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC62.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC63.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC64.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC65.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC66.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC67.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC68.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC69.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC6A.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC6B.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC6C.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC6D.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC6E.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC7.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC70.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC71.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC72.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC73.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC74.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC75.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC76.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC77.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC78.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC79.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC7A.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC7B.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC7C.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC7D.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC7E.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC8.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC80.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC81.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC82.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC83.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC84.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC85.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC86.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC87.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC88.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC89.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC8A.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC8B.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC8C.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC8D.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC8E.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC8F.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC9.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC92.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC93.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC95.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC96.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC97.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC98.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC99.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC9A.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC9B.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC9C.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC9D.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/EXSC9E.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF20.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF21.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF23.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF24.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF29.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF30.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF31.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF32.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF37.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF38.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF42.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF43.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF47.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF48.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF49.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF50.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF51.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF52.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF53.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF54.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF55.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/MF56.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC1.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC10.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC11.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC12.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC13.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC14.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC15.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC16.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC17.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC1B.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC1C.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC1E.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC1H.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC2.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC2B.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC2C.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC2E.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC2F.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC2H.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC3C.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC3D.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC3E.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC3F.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC3H.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC44.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC45.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC49.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC4D.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC4E.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC4F.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC4H.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC5.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC50.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC51.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC52.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC53.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC54.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC55.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC56.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC57.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC58.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC59.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC5E.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC5F.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC5H.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC6.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC60.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC61.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC6C.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC6E.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC6F.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC6H.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC71.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC72.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC73.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC74.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC75.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC76.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC77.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC78.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC79.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC7B.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC7C.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC7D.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC7E.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC7F.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC7H.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC8.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC87.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC88.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC8B.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC8C.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC8D.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC8E.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC8F.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC8J.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC98.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC99.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC9C.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC9D.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC9E.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC9F.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC9G.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC9H.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Catchpole/FDS_Input_Files/PPMC9J.fds,30,59,uniform,1,uniform=59,0.001,0,
Validation/USFS_Corsica/FDS_Input_Files/Test_1_0.fds,12,20,uniform,1,uniform=20,0.001,0,
Validation/USFS_Corsica/FDS_Input_Files/Test_1_20.fds,12,20,uniform,1,uniform=20,0.001,0,
Validation/USFS_Corsica/FDS_Input_Files/Test_2_0.fds,12,20,uniform,1,uniform=20,0.001,0,
Validation/USFS_Corsica/FDS_Input_Files/Test_2_20.fds,12,20,uniform,1,uniform=20,0.001,0,
Validation/USFS_Corsica/FDS_Input_Files/Test_3_0.fds,12,20,uniform,1,uniform=20,0.001,0,
Validation/USFS_Corsica/FDS_Input_Files/Test_3_20.fds,12,20,uniform,1,uniform=20,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn100_60D_15S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn101_60D_15S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn102_60D_18S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn103_60D_18S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn104_60D_21S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn105_60D_24S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn106_60D_24S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn107_60D_27S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn108_60D_27S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn109_60D_27S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn110_60D_30S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn111_60D_30S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn112_60D_30S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn113_60D_33S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn114_120D_18S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn115_30D_27S_25L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn116_30D_30S_25L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn117_30D_30S_25L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn118_120D_18S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn119_120D_15S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn120_120D_18S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn121_120D_18S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn122_120D_18S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn123_120D_18S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn124_120D_21S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn125_120D_21S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn126_120D_21S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn127_120D_24S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn128_120D_24S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn129_120D_24S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn130_120D_27S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn131_120D_27S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
Validation/USFS_Deep_Fuel_Beds/FDS_Input_Files/burn132_120D_27S_35L.fds,80,233,supported_2_4,4,uniform=157 supported_2_4=76,0.001,0,
