file,line,routine,op,designator,parent_type,field,bounds
ccib.f90,16814,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,DZCELL(KSTR:KEND),(variable:host:CC_SCALARS),DZCELL,KSTR:KEND
ccib.f90,16819,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,DZFACE(KSTR:KEND),(variable:host:CC_SCALARS),DZFACE,KSTR:KEND
ccib.f90,16824,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,ZCELL(KSTR:KEND),(variable:host:CC_SCALARS),ZCELL,KSTR:KEND
ccib.f90,16830,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,ZFACE(KSTR:KEND),(variable:host:CC_SCALARS),ZFACE,KSTR:KEND
ccib.f90,16858,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,"INT_NPE(LOW_IND:HIGH_IND,0:0,1:INT_N_EXT_PTS,0:CUT_CELL(ICC)%NCELL)",(variable:local),INT_NPE,"LOW_IND:HIGH_IND,0:0,1:INT_N_EXT_PTS,0:CUT_CELL(ICC)%NCELL"
ccib.f90,16859,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,"INT_IJK(IAXIS:KAXIS,(CUT_CELL(ICC)%NCELL+1)*DELTA_INT)",(variable:local),INT_IJK,"IAXIS:KAXIS,(CUT_CELL(ICC)%NCELL+1)*DELTA_INT"
ccib.f90,16860,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,INT_COEF((CUT_CELL(ICC)%NCELL+1)*DELTA_INT),(variable:local),INT_COEF,(CUT_CELL(ICC)%NCELL+1)*DELTA_INT
ccib.f90,16860,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,"INT_NOUT(IAXIS:KAXIS,0:CUT_CELL(ICC)%NCELL)",(variable:local),INT_NOUT,"IAXIS:KAXIS,0:CUT_CELL(ICC)%NCELL"
ccib.f90,17017,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,"INT_IJK_AUX(IAXIS:KAXIS,SZ_1)",(variable:local),INT_IJK_AUX,"IAXIS:KAXIS,SZ_1"
ccib.f90,17017,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,INT_COEF_AUX(1:SZ_1),(variable:local),INT_COEF_AUX,1:SZ_1
ccib.f90,17021,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,"CUT_CELL(ICC)%INT_IJK(IAXIS:KAXIS,SZ_2)",CC_CUTCELL_TYPE,INT_IJK,"IAXIS:KAXIS,SZ_2"
ccib.f90,17022,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,CUT_CELL(ICC)%INT_COEF(1:SZ_2),CC_CUTCELL_TYPE,INT_COEF,1:SZ_2
ccib.f90,17027,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,"CUT_CELL(ICC)%INT_CCVARS(1:N_INT_CCVARS,SZ_2)",CC_CUTCELL_TYPE,INT_CCVARS,"1:N_INT_CCVARS,SZ_2"
ccib.f90,17028,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,"CUT_CELL(ICC)%INT_NOMIND(LOW_IND:HIGH_IND,SZ_2)",CC_CUTCELL_TYPE,INT_NOMIND,"LOW_IND:HIGH_IND,SZ_2"
ccib.f90,17049,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,CC_RCEDGE(IEDGE)%XB_IB(-2:2),CC_EDGE_TYPE,XB_IB,-2:2
ccib.f90,17049,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,CC_RCEDGE(IEDGE)%SURF_INDEX(-2:2),CC_EDGE_TYPE,SURF_INDEX,-2:2
ccib.f90,17050,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,CC_RCEDGE(IEDGE)%DUIDXJ(-2:2),CC_EDGE_TYPE,DUIDXJ,-2:2
ccib.f90,17050,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,CC_RCEDGE(IEDGE)%MU_DUIDXJ(-2:2),CC_EDGE_TYPE,MU_DUIDXJ,-2:2
ccib.f90,17051,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,"CC_RCEDGE(IEDGE)%INT_NPE(LOW_IND:HIGH_IND,0:KAXIS,1:INT_N_EXT_PTS,-2:2)",CC_EDGE_TYPE,INT_NPE,"LOW_IND:HIGH_IND,0:KAXIS,1:INT_N_EXT_PTS,-2:2"
ccib.f90,17225,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,CC_IBEDGE(IEDGE)%XB_IB(-2:2),CC_EDGE_TYPE,XB_IB,-2:2
ccib.f90,17225,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,CC_IBEDGE(IEDGE)%SURF_INDEX(-2:2),CC_EDGE_TYPE,SURF_INDEX,-2:2
ccib.f90,17226,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,CC_IBEDGE(IEDGE)%PROCESS_EDGE_ORIENTATION(-2:2),CC_EDGE_TYPE,PROCESS_EDGE_ORIENTATION,-2:2
ccib.f90,17226,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,CC_IBEDGE(IEDGE)%EDGE_IN_MESH(-2:2),CC_EDGE_TYPE,EDGE_IN_MESH,-2:2
ccib.f90,17227,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,CC_IBEDGE(IEDGE)%SIDE_IN_GEOM(-2:2),CC_EDGE_TYPE,SIDE_IN_GEOM,-2:2
ccib.f90,17228,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,"CC_IBEDGE(IEDGE)%INT_NPE(LOW_IND:HIGH_IND,0:KAXIS,1:INT_N_EXT_PTS,-2:2)",CC_EDGE_TYPE,INT_NPE,"LOW_IND:HIGH_IND,0:KAXIS,1:INT_N_EXT_PTS,-2:2"
ccib.f90,17481,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,"INT_NPE(LOW_IND:HIGH_IND,0:KAXIS,1:INT_N_EXT_PTS,-2:2)",(variable:local),INT_NPE,"LOW_IND:HIGH_IND,0:KAXIS,1:INT_N_EXT_PTS,-2:2"
ccib.f90,17481,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,"INT_IJK(IAXIS:KAXIS,32)",(variable:local),INT_IJK,"IAXIS:KAXIS,32"
ccib.f90,17482,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,"INT_DCOEF(32,1)",(variable:local),INT_DCOEF,"32,1"
ccib.f90,17743,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,"CC_IBEDGE(IEDGE)%INT_IJK(IAXIS:KAXIS,NPE_LIST_START)",CC_EDGE_TYPE,INT_IJK,"IAXIS:KAXIS,NPE_LIST_START"
ccib.f90,17744,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,"CC_IBEDGE(IEDGE)%INT_CVARS(1:N_INT_EP_CVARS,N_CVAR_START+1:N_CVAR_START+N_CVAR_COUNT)",CC_EDGE_TYPE,INT_CVARS,"1:N_INT_EP_CVARS,N_CVAR_START+1:N_CVAR_START+N_CVAR_COUNT"
ccib.f90,17745,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,"CC_IBEDGE(IEDGE)%INT_FVARS(1:N_INT_EP_FVARS,N_FVAR_START+1:N_FVAR_START+N_FVAR_COUNT)",CC_EDGE_TYPE,INT_FVARS,"1:N_INT_EP_FVARS,N_FVAR_START+1:N_FVAR_START+N_FVAR_COUNT"
ccib.f90,17750,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,"CC_IBEDGE(IEDGE)%INT_NOMIND(LOW_IND:HIGH_IND,NPE_LIST_START)",CC_EDGE_TYPE,INT_NOMIND,"LOW_IND:HIGH_IND,NPE_LIST_START"
ccib.f90,17751,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,"CC_IBEDGE(IEDGE)%INT_DCOEF(NPE_LIST_START,1)",CC_EDGE_TYPE,INT_DCOEF,"NPE_LIST_START,1"
ccib.f90,17767,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,MESHES(NM)%OMESH(NOM)%IIO_FC_R(DELTA_FC),OMESH_TYPE,IIO_FC_R,DELTA_FC
ccib.f90,17768,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,MESHES(NM)%OMESH(NOM)%JJO_FC_R(DELTA_FC),OMESH_TYPE,JJO_FC_R,DELTA_FC
ccib.f90,17769,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,MESHES(NM)%OMESH(NOM)%KKO_FC_R(DELTA_FC),OMESH_TYPE,KKO_FC_R,DELTA_FC
ccib.f90,17770,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,MESHES(NM)%OMESH(NOM)%AXS_FC_R(DELTA_FC),OMESH_TYPE,AXS_FC_R,DELTA_FC
ccib.f90,17772,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,MESHES(NM)%OMESH(NOM)%IIO_CC_R(DELTA_FC),OMESH_TYPE,IIO_CC_R,DELTA_FC
ccib.f90,17773,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,MESHES(NM)%OMESH(NOM)%JJO_CC_R(DELTA_FC),OMESH_TYPE,JJO_CC_R,DELTA_FC
ccib.f90,17774,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,MESHES(NM)%OMESH(NOM)%KKO_CC_R(DELTA_FC),OMESH_TYPE,KKO_CC_R,DELTA_FC
ccib.f90,17778,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,"IJKFACE2(LOW_IND:HIGH_IND,ISTR:IEND,JSTR:JEND,KSTR:KEND,IAXIS:KAXIS)",(variable:local),IJKFACE2,"LOW_IND:HIGH_IND,ISTR:IEND,JSTR:JEND,KSTR:KEND,IAXIS:KAXIS"
ccib.f90,17788,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,EP_TAG(INT_NPE_LO+1:INT_NPE_LO+INT_NPE_HI),(variable:local),EP_TAG,INT_NPE_LO+1:INT_NPE_LO+INT_NPE_HI
ccib.f90,17856,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,EP_TAG(INT_NPE_LO+1:INT_NPE_LO+INT_NPE_HI),(variable:local),EP_TAG,INT_NPE_LO+1:INT_NPE_LO+INT_NPE_HI
ccib.f90,17918,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,"IJKCELL(LOW_IND:HIGH_IND,ISTR:IEND,JSTR:JEND,KSTR:KEND)",(variable:local),IJKCELL,"LOW_IND:HIGH_IND,ISTR:IEND,JSTR:JEND,KSTR:KEND"
ccib.f90,17933,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,EP_TAG(INT_NPE_LO+1:INT_NPE_LO+INT_NPE_HI),(variable:local),EP_TAG,INT_NPE_LO+1:INT_NPE_LO+INT_NPE_HI
ccib.f90,17970,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,EP_TAG(INT_NPE_LO+1:INT_NPE_LO+INT_NPE_HI),(variable:local),EP_TAG,INT_NPE_LO+1:INT_NPE_LO+INT_NPE_HI
ccib.f90,18024,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,IIO_CC_R_AUX(SIZE_REC),(variable:local),IIO_CC_R_AUX,SIZE_REC
ccib.f90,18024,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,JJO_CC_R_AUX(SIZE_REC),(variable:local),JJO_CC_R_AUX,SIZE_REC
ccib.f90,18024,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,KKO_CC_R_AUX(SIZE_REC),(variable:local),KKO_CC_R_AUX,SIZE_REC
ccib.f90,18028,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,OMESH(NOM)%IIO_CC_R(SIZE_REC+DELTA_FC),OMESH_TYPE,IIO_CC_R,SIZE_REC+DELTA_FC
ccib.f90,18030,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,OMESH(NOM)%JJO_CC_R(SIZE_REC+DELTA_FC),OMESH_TYPE,JJO_CC_R,SIZE_REC+DELTA_FC
ccib.f90,18032,CC_SCALARS::GET_CRTCFCC_INT_STENCILS,ALLOCATE,OMESH(NOM)%KKO_CC_R(SIZE_REC+DELTA_FC),OMESH_TYPE,KKO_CC_R,SIZE_REC+DELTA_FC
ccib.f90,18174,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::COMPUTE_DCOEF,ALLOCATE,"INT_DCOEF(IAXIS:KAXIS,INT_NPE_LO+1:INT_NPE_LO+INT_NPE_HI)",(variable:host:GET_CRTCFCC_INT_STENCILS),INT_DCOEF,"IAXIS:KAXIS,INT_NPE_LO+1:INT_NPE_LO+INT_NPE_HI"
ccib.f90,18176,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::COMPUTE_DCOEF,ALLOCATE,"MASK_IJK(ILO:IHI,JLO:JHI,KLO:KHI)",(variable:local),MASK_IJK,"ILO:IHI,JLO:JHI,KLO:KHI"
ccib.f90,18177,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::COMPUTE_DCOEF,ALLOCATE,"RAW_DCOEF(IAXIS:KAXIS,ILO:IHI,JLO:JHI,KLO:KHI)",(variable:local),RAW_DCOEF,"IAXIS:KAXIS,ILO:IHI,JLO:JHI,KLO:KHI"
ccib.f90,18178,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::COMPUTE_DCOEF,ALLOCATE,"N2(ILO:IHI,JLO:JHI,KLO:KHI)",(variable:local),N2,"ILO:IHI,JLO:JHI,KLO:KHI"
ccib.f90,18366,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::RESTRICT_EP,ALLOCATE,"INT_IJK(IAXIS:KAXIS,INT_NPE_LO+1:INT_NPE_LO+INT_NPE_HI)",(variable:host:GET_CRTCFCC_INT_STENCILS),INT_IJK,"IAXIS:KAXIS,INT_NPE_LO+1:INT_NPE_LO+INT_NPE_HI"
ccib.f90,18367,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::RESTRICT_EP,ALLOCATE,INT_COEF(INT_NPE_LO+1:INT_NPE_LO+INT_NPE_HI),(variable:host:GET_CRTCFCC_INT_STENCILS),INT_COEF,INT_NPE_LO+1:INT_NPE_LO+INT_NPE_HI
ccib.f90,18368,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::RESTRICT_EP,ALLOCATE,"INT_NOMIND(LOW_IND:HIGH_IND,INT_NPE_LO+1:INT_NPE_LO+INT_NPE_HI)",(variable:host:GET_CRTCFCC_INT_STENCILS),INT_NOMIND,"LOW_IND:HIGH_IND,INT_NPE_LO+1:INT_NPE_LO+INT_NPE_HI"
ccib.f90,18537,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::ASSIGN_TO_CC_R,ALLOCATE,IIO_CC_R_AUX(SIZE_REC),(variable:host:GET_CRTCFCC_INT_STENCILS),IIO_CC_R_AUX,SIZE_REC
ccib.f90,18537,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::ASSIGN_TO_CC_R,ALLOCATE,JJO_CC_R_AUX(SIZE_REC),(variable:host:GET_CRTCFCC_INT_STENCILS),JJO_CC_R_AUX,SIZE_REC
ccib.f90,18537,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::ASSIGN_TO_CC_R,ALLOCATE,KKO_CC_R_AUX(SIZE_REC),(variable:host:GET_CRTCFCC_INT_STENCILS),KKO_CC_R_AUX,SIZE_REC
ccib.f90,18541,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::ASSIGN_TO_CC_R,ALLOCATE,OMESH(NOM)%IIO_CC_R(SIZE_REC+DELTA_FC),OMESH_TYPE,IIO_CC_R,SIZE_REC+DELTA_FC
ccib.f90,18543,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::ASSIGN_TO_CC_R,ALLOCATE,OMESH(NOM)%JJO_CC_R(SIZE_REC+DELTA_FC),OMESH_TYPE,JJO_CC_R,SIZE_REC+DELTA_FC
ccib.f90,18545,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::ASSIGN_TO_CC_R,ALLOCATE,OMESH(NOM)%KKO_CC_R(SIZE_REC+DELTA_FC),OMESH_TYPE,KKO_CC_R,SIZE_REC+DELTA_FC
ccib.f90,18567,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::ASSIGN_TO_FC_R,ALLOCATE,IIO_FC_R_AUX(SIZE_REC),(variable:host:GET_CRTCFCC_INT_STENCILS),IIO_FC_R_AUX,SIZE_REC
ccib.f90,18567,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::ASSIGN_TO_FC_R,ALLOCATE,JJO_FC_R_AUX(SIZE_REC),(variable:host:GET_CRTCFCC_INT_STENCILS),JJO_FC_R_AUX,SIZE_REC
ccib.f90,18567,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::ASSIGN_TO_FC_R,ALLOCATE,KKO_FC_R_AUX(SIZE_REC),(variable:host:GET_CRTCFCC_INT_STENCILS),KKO_FC_R_AUX,SIZE_REC
ccib.f90,18568,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::ASSIGN_TO_FC_R,ALLOCATE,AXS_FC_R_AUX(SIZE_REC),(variable:host:GET_CRTCFCC_INT_STENCILS),AXS_FC_R_AUX,SIZE_REC
ccib.f90,18573,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::ASSIGN_TO_FC_R,ALLOCATE,OMESH(NOM)%IIO_FC_R(SIZE_REC+DELTA_FC),OMESH_TYPE,IIO_FC_R,SIZE_REC+DELTA_FC
ccib.f90,18575,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::ASSIGN_TO_FC_R,ALLOCATE,OMESH(NOM)%JJO_FC_R(SIZE_REC+DELTA_FC),OMESH_TYPE,JJO_FC_R,SIZE_REC+DELTA_FC
ccib.f90,18577,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::ASSIGN_TO_FC_R,ALLOCATE,OMESH(NOM)%KKO_FC_R(SIZE_REC+DELTA_FC),OMESH_TYPE,KKO_FC_R,SIZE_REC+DELTA_FC
ccib.f90,18579,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::ASSIGN_TO_FC_R,ALLOCATE,OMESH(NOM)%AXS_FC_R(SIZE_REC+DELTA_FC),OMESH_TYPE,AXS_FC_R,SIZE_REC+DELTA_FC
ccib.f90,18651,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::GET_INTSTENCILS_EP,ALLOCATE,"INT_IJK_AUX(IAXIS:KAXIS,DIM_NPE)",(variable:host:GET_CRTCFCC_INT_STENCILS),INT_IJK_AUX,"IAXIS:KAXIS,DIM_NPE"
ccib.f90,18651,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::GET_INTSTENCILS_EP,ALLOCATE,INT_COEF_AUX(1:DIM_NPE),(variable:host:GET_CRTCFCC_INT_STENCILS),INT_COEF_AUX,1:DIM_NPE
ccib.f90,18655,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::GET_INTSTENCILS_EP,ALLOCATE,"INT_IJK(IAXIS:KAXIS,NPE_LIST_START+MAX_INTERP_POINTS+DELTA_VERT)",(variable:local),INT_IJK,"IAXIS:KAXIS,NPE_LIST_START+MAX_INTERP_POINTS+DELTA_VERT"
ccib.f90,18656,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::GET_INTSTENCILS_EP,ALLOCATE,INT_COEF(1:NPE_LIST_START+MAX_INTERP_POINTS+DELTA_VERT),(variable:local),INT_COEF,1:NPE_LIST_START+MAX_INTERP_POINTS+DELTA_VERT
ccib.f90,18698,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::GET_INTSTENCILS_EP,ALLOCATE,"MASK_IJK(ILO:IHI,JLO:JHI,KLO:KHI)",(variable:local),MASK_IJK,"ILO:IHI,JLO:JHI,KLO:KHI"
ccib.f90,18699,CC_SCALARS::GET_CRTCFCC_INT_STENCILS::GET_INTSTENCILS_EP,ALLOCATE,"RAW_COEF(ILO:IHI,JLO:JHI,KLO:KHI)",(variable:local),RAW_COEF,"ILO:IHI,JLO:JHI,KLO:KHI"
ccib.f90,18942,CC_SCALARS::FILL_IJKO_INTERP_STENCILS,ALLOCATE,REQ0(NMESHES),(variable:local),REQ0,NMESHES
ccib.f90,19015,CC_SCALARS::FILL_IJKO_INTERP_STENCILS,ALLOCATE,M2%IIO_FC_S(M2%NFCC_S(1)),OMESH_TYPE,IIO_FC_S,M2%NFCC_S(1)
ccib.f90,19016,CC_SCALARS::FILL_IJKO_INTERP_STENCILS,ALLOCATE,M2%JJO_FC_S(M2%NFCC_S(1)),OMESH_TYPE,JJO_FC_S,M2%NFCC_S(1)
ccib.f90,19017,CC_SCALARS::FILL_IJKO_INTERP_STENCILS,ALLOCATE,M2%KKO_FC_S(M2%NFCC_S(1)),OMESH_TYPE,KKO_FC_S,M2%NFCC_S(1)
ccib.f90,19018,CC_SCALARS::FILL_IJKO_INTERP_STENCILS,ALLOCATE,M2%AXS_FC_S(M2%NFCC_S(1)),OMESH_TYPE,AXS_FC_S,M2%NFCC_S(1)
ccib.f90,19021,CC_SCALARS::FILL_IJKO_INTERP_STENCILS,ALLOCATE,M2%IIO_CC_S(M2%NFCC_S(2)),OMESH_TYPE,IIO_CC_S,M2%NFCC_S(2)
ccib.f90,19022,CC_SCALARS::FILL_IJKO_INTERP_STENCILS,ALLOCATE,M2%JJO_CC_S(M2%NFCC_S(2)),OMESH_TYPE,JJO_CC_S,M2%NFCC_S(2)
ccib.f90,19023,CC_SCALARS::FILL_IJKO_INTERP_STENCILS,ALLOCATE,M2%KKO_CC_S(M2%NFCC_S(2)),OMESH_TYPE,KKO_CC_S,M2%NFCC_S(2)
ccib.f90,19147,CC_SCALARS::FILL_IJKO_INTERP_STENCILS::CHECK_REQ0_SIZE,ALLOCATE,"REQ0DUM(SIZE(REQ0,DIM=1)+NMESHES)",(variable:host:FILL_IJKO_INTERP_STENCILS),REQ0DUM,"SIZE(REQ0,DIM=1)+NMESHES"
ccib.f90,19149,CC_SCALARS::FILL_IJKO_INTERP_STENCILS::CHECK_REQ0_SIZE,MOVE_ALLOC,REQ0,(variable:host:FILL_IJKO_INTERP_STENCILS),REQ0,(from REQ0DUM)
ccib.f90,19186,CC_SCALARS::GET_CLSPT_INBCF,ALLOCATE,CFELEM(1:VERT_CUTFACE+1),(variable:local),CFELEM,1:VERT_CUTFACE+1
ccib.f90,19571,CC_SCALARS::SET_CC_MATVEC_DATA,ALLOCATE,NNZ_D_MAT_Z(1:NUNKZ_LOCAL),(variable:host:CC_SCALARS),NNZ_D_MAT_Z,1:NUNKZ_LOCAL
ccib.f90,19572,CC_SCALARS::SET_CC_MATVEC_DATA,ALLOCATE,"JD_MAT_Z(1:NNZ_ROW_Z,1:NUNKZ_LOCAL)",(variable:host:CC_SCALARS),JD_MAT_Z,"1:NNZ_ROW_Z,1:NUNKZ_LOCAL"
ccib.f90,19588,CC_SCALARS::SET_CC_MATVEC_DATA,ALLOCATE,F_Z(1:NUNKZ_LOCAL),(variable:host:CC_SCALARS),F_Z,1:NUNKZ_LOCAL
ccib.f90,19588,CC_SCALARS::SET_CC_MATVEC_DATA,ALLOCATE,"F_Z0(1:NUNKZ_LOCAL,1:N_TOTAL_SCALARS)",(variable:host:CC_SCALARS),F_Z0,"1:NUNKZ_LOCAL,1:N_TOTAL_SCALARS"
ccib.f90,19588,CC_SCALARS::SET_CC_MATVEC_DATA,ALLOCATE,RZ_Z(1:NUNKZ_LOCAL),(variable:host:CC_SCALARS),RZ_Z,1:NUNKZ_LOCAL
ccib.f90,19588,CC_SCALARS::SET_CC_MATVEC_DATA,ALLOCATE,RZ_ZS(1:NUNKZ_LOCAL),(variable:host:CC_SCALARS),RZ_ZS,1:NUNKZ_LOCAL
ccib.f90,19589,CC_SCALARS::SET_CC_MATVEC_DATA,ALLOCATE,"RZ_Z0(1:NUNKZ_LOCAL,1:N_TOTAL_SCALARS)",(variable:host:CC_SCALARS),RZ_Z0,"1:NUNKZ_LOCAL,1:N_TOTAL_SCALARS"
ccib.f90,19590,CC_SCALARS::SET_CC_MATVEC_DATA,ALLOCATE,P_0_CV(1:NUNKZ_LOCAL),(variable:host:CC_SCALARS),P_0_CV,1:NUNKZ_LOCAL
ccib.f90,19590,CC_SCALARS::SET_CC_MATVEC_DATA,ALLOCATE,RHO_0_CV(1:NUNKZ_LOCAL),(variable:host:CC_SCALARS),RHO_0_CV,1:NUNKZ_LOCAL
ccib.f90,19612,CC_SCALARS::GET_RCEDGE_FACE_LIST,ALLOCATE,"M%CC_RCEDGE(IRC)%FACE_LIST(1:3,-2:2)",CC_EDGE_TYPE,FACE_LIST,"1:3,-2:2"
ccib.f90,19656,CC_SCALARS::GET_RCEDGE_FACE_LIST,ALLOCATE,"M%CC_RCEDGE(IRC)%FACE_LIST(1:3,-2:2)",CC_EDGE_TYPE,FACE_LIST,"1:3,-2:2"
ccib.f90,19700,CC_SCALARS::GET_RCEDGE_FACE_LIST,ALLOCATE,"M%CC_RCEDGE(IRC)%FACE_LIST(1:3,-2:2)",CC_EDGE_TYPE,FACE_LIST,"1:3,-2:2"
ccib.f90,19849,CC_SCALARS::FILL_UNKZ_GUARDCELLS,ALLOCATE,M3%UNKZ_CT_R(M3%NIC_R),OMESH_TYPE,UNKZ_CT_R,M3%NIC_R
ccib.f90,19853,CC_SCALARS::FILL_UNKZ_GUARDCELLS,ALLOCATE,M3%ICC_UNKZ_CC_R(3*M3%NICC_R(1)),OMESH_TYPE,ICC_UNKZ_CC_R,3*M3%NICC_R(1)
ccib.f90,19854,CC_SCALARS::FILL_UNKZ_GUARDCELLS,ALLOCATE,M3%UNKZ_CC_R(M3%NICC_R(2)),OMESH_TYPE,UNKZ_CC_R,M3%NICC_R(2)
ccib.f90,19937,CC_SCALARS::FILL_UNKZ_GUARDCELLS,ALLOCATE,M3%ICF_UFFB_CF_R(4*M3%NICF_R(1)),OMESH_TYPE,ICF_UFFB_CF_R,4*M3%NICF_R(1)
ccib.f90,19975,CC_SCALARS::FILL_UNKZ_GUARDCELLS,ALLOCATE,CF%VELS_OMESH(1:CF%NFACE),CC_CUTFACE_TYPE,VELS_OMESH,1:CF%NFACE
ccib.f90,19976,CC_SCALARS::FILL_UNKZ_GUARDCELLS,ALLOCATE,CF%VEL_OMESH(1:CF%NFACE),CC_CUTFACE_TYPE,VEL_OMESH,1:CF%NFACE
ccib.f90,19977,CC_SCALARS::FILL_UNKZ_GUARDCELLS,ALLOCATE,CF%VEL_LNK(1:CF%NFACE),CC_CUTFACE_TYPE,VEL_LNK,1:CF%NFACE
ccib.f90,19978,CC_SCALARS::FILL_UNKZ_GUARDCELLS,ALLOCATE,CF%VEL_LNK_OMESH(1:CF%NFACE),CC_CUTFACE_TYPE,VEL_LNK_OMESH,1:CF%NFACE
ccib.f90,19979,CC_SCALARS::FILL_UNKZ_GUARDCELLS,ALLOCATE,CF%FN_OMESH(1:CF%NFACE),CC_CUTFACE_TYPE,FN_OMESH,1:CF%NFACE
